trip_id,stop_id,delay_min,snapshot_time
306208836,de:11000:900079221::5,0.0,2026-09-19T02:50:00.425383+02:00
306208836,de:11000:900079253::1,0.0,2026-09-19T02:50:00.425383+02:00
306208836,de:11000:900079251::2,0.0,2026-09-19T02:50:00.425383+02:00
306208836,de:11000:900078201::5,0.0,2026-09-19T02:50:00.425383+02:00
306208836,de:11000:900078251::2,0.0,2026-09-19T02:50:00.425383+02:00
306208836,de:11000:900078252::4,0.0,2026-09-19T02:50:00.425383+02:00
306208836,de:11000:900077110::3,0.0,2026-09-19T02:50:00.425383+02:00
306208836,de:11000:900077106::2,-0.5,2026-09-19T02:50:00.425383+02:00
306208836,de:11000:900077153::2,0.0,2026-09-19T02:50:00.425383+02:00
306208836,de:11000:900077102::1,0.0,2026-09-19T02:50:00.425383+02:00
306208836,de:11000:900077104::1,0.0,2026-09-19T02:50:00.425383+02:00
306208836,de:11000:900191515::1,0.0,2026-09-19T02:50:00.425383+02:00
306208836,de:11000:900191511::2,0.0,2026-09-19T02:50:00.425383+02:00
306208836,de:11000:900191002::1,0.0,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900053301:2:52,0.0,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900052201:1:51,0.0,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900050355:1:51,-0.3,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900050301:1:51,-0.4,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900049201:1:51,0.0,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900049202:1:51,0.0,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900066101:1:51,-0.3,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900066102:1:51,-0.2,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900062202:1:51,-0.2,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900063101:1:51,-0.2,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900060101:1:51,-0.9,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900054104:1:51,-0.9,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900057104:1:50,-0.4,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900057102:1:51,-0.1,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900012101:2:52,-0.9,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900100020:4:57,-0.3,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900100025:1:51,-0.4,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900100001:4:57,-0.1,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900100007:1:51,-0.2,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900007104:2:52,-0.2,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900008101:1:51,-0.9,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900007102:2:53,-0.6,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900110011:2:53,-0.9,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900085201:1:50,-0.9,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900084101:1:50,-0.7,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900096101:1:50,-0.8,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900094101:1:50,-0.1,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900093201:1:50,-0.4,2026-09-19T02:50:00.425383+02:00
295879427,de:11000:900092201:1:50,-0.2,2026-09-19T02:50:00.425383+02:00
295879427,de:12065:900200009:1:50,-0.7,2026-09-19T02:50:00.425383+02:00
295879427,de:12065:900200008:1:50,-0.7,2026-09-19T02:50:00.425383+02:00
295879427,de:12065:900200007:1:50,-0.2,2026-09-19T02:50:00.425383+02:00
295879427,de:12065:900200006:1:50,-0.5,2026-09-19T02:50:00.425383+02:00
295879427,de:12065:900200005:3:1,-0.9,2026-09-19T02:50:00.425383+02:00
295879419,de:11000:900053301:2:52,0.0,2026-09-19T02:50:00.425383+02:00
295879419,de:11000:900052201:1:51,0.0,2026-09-19T02:50:00.425383+02:00
295879419,de:11000:900050355:1:51,-0.3,2026-09-19T02:50:00.425383+02:00
295879419,de:11000:900050301:1:51,-0.4,2026-09-19T02:50:00.425383+02:00
295879419,de:11000:900049201:1:51,0.0,2026-09-19T02:50:00.425383+02:00
295879419,de:11000:900049202:1:51,0.0,2026-09-19T02:50:00.425383+02:00
295879419,de:11000:900066101:1:51,-0.3,2026-09-19T02:50:00.425383+02:00
295879419,de:11000:900066102:1:51,-0.2,2026-09-19T02:50:00.425383+02:00
295879419,de:11000:900062202:1:51,-0.2,2026-09-19T02:50:00.425383+02:00
295879419,de:11000:900063101:1:51,-0.2,2026-09-19T02:50:00.425383+02:00
