trip_id,stop_id,delay_min,snapshot_time
305908662,de:15091:8010222,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:15091:8013418,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:15091:8011290,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:15091:8013371,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12072:900245018:1:50,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12072:900245017:2:51,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12072:900245002:1:50,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12072:900245016:2:51,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12072:900245014:2:51,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12072:900245029:2:53,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12072:900245030:2:51,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12072:900245032:2:51,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12069:900220001:2:51,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:11000:900064301:2:51,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:11000:900058101:3:55,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:11000:900100020:2:52,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:11000:900003200:1:50,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:11000:900007102:5:58,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12060:900350160:2:53,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12060:900350127:2:52,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12060:900350124:1:50,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12060:900350125:1:50,0.0,2026-09-11T15:33:28.838926+02:00
305908662,de:12073:900340004:3:52,0.0,2026-09-11T15:33:28.838926+02:00
305799220,de:11000:900151006::5,0.0,2026-09-11T15:33:28.838926+02:00
305799220,de:11000:900175002::2,0.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900176702::1,0.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900176001::1,-6.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900176520::1,-8.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175524::2,-9.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175559::2,-10.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175532::1,-11.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175528::3,-12.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175002::3,-14.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175002::1,0.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175556::3,-18.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175004::4,-19.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175538::2,-20.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175705::2,-21.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175012::2,-22.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175537::2,-24.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175536::2,-26.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175534::1,-27.0,2026-09-11T15:33:28.838926+02:00
305799549,de:11000:900175512::1,-29.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900100006::5,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900100045::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900100539::1,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900100526::1,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900100013::4,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900012104::3,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900012157::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900012158::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900016103::1,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900012103::7,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900012152::1,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900016101::3,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900016151::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900016152::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900069101::1,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900017181::1,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900017102::7,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900068156::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900068157::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900068158::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900068106::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900068151::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900058100::1,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900058109::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900059101::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900059151::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900054104::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900054107::1,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900054173::1,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900054105::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900044251::1,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900044202::3,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900045154::1,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900045155::2,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900045103::1,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900045153::1,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900051202::4,0.0,2026-09-11T15:33:28.838926+02:00
305805765,de:11000:900051281::2,0.0,2026-09-11T15:33:28.838926+02:00
304984351,de:12073:900340848::1,0.0,2026-09-11T15:33:28.838926+02:00
304984351,de:12073:900340006::2,0.0,2026-09-11T15:33:28.838926+02:00
304984351,de:12073:900340005::2,0.0,2026-09-11T15:33:28.838926+02:00
304984351,de:12073:900340139::2,0.0,2026-09-11T15:33:28.838926+02:00
304984351,de:12073:900340148::2,0.0,2026-09-11T15:33:28.838926+02:00
304984351,de:12073:900340160::2,0.0,2026-09-11T15:33:28.838926+02:00
304984351,de:12073:900340122::2,0.0,2026-09-11T15:33:28.838926+02:00
304984351,de:12073:900340137::2,0.0,2026-09-11T15:33:28.838926+02:00
304984351,de:12073:900340004::6,56.31666666666667,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900151006::5,0.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900152001::1,22.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900152006::3,22.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900152003::1,21.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900153504::1,21.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900153503::1,21.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900153502::1,21.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900153501::1,21.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900153500::1,21.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170004::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170500::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170011::3,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170501::2,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170502::2,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170503::2,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170504::2,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170508::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170003::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170509::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170541::2,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170012::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170510::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170511::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170013::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170524::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900170010::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175510::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175515::2,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175512::2,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175534::2,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175536::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175537::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175012::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175705::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175538::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175004::3,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175002::3,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175002::2,0.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175528::2,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175532::2,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175559::1,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900175524::3,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900176520::2,24.5,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900176001::2,25.0,2026-09-11T15:33:28.838926+02:00
305799222,de:11000:900176702::2,25.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085201::2,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085250::1,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085265::1,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085266::1,-0.5,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085208::2,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085209::1,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085255::1,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085205::2,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085281::2,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085203::3,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085252::1,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085202::7,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085202::3,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900085261::1,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900011201::1,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900011251::1,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900009201::5,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900009251::2,0.0,2026-09-11T15:33:28.838926+02:00
305815419,de:11000:900009102::5,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900044201::12,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900044204::2,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900054106::2,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900054107::3,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900054151::2,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900054109::1,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900057104::2,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900057150::1,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900057151::2,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900058157::2,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900068102::3,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900068156::1,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900017107::1,-0.5,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900017102::6,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900069101::2,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900069151::2,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900079151::2,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900079101::1,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900079152::2,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900079202::4,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900079203::2,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900078152::2,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900078172::1,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900078102::6,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900075101::1,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900075151::1,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900075102::2,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900190009::1,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900190505::1,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900190006::1,0.0,2026-09-11T15:33:28.838926+02:00
305847662,de:11000:900190001::3,0.0,2026-09-11T15:33:28.838926+02:00
