trip_id,stop_id,delay_min,snapshot_time
305202074,de:15091:8010222,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:15091:8013418,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:15091:8011290,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:15091:8013371,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12072:900245018:1:50,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12072:900245017:2:51,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12072:900245002:1:50,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12072:900245016:2:51,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12072:900245014:2:51,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12072:900245029:2:53,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12072:900245030:2:51,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12072:900245032:2:51,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12069:900220001:2:51,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:11000:900064301:2:51,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:11000:900058101:3:55,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:11000:900100020:2:52,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:11000:900003200:1:50,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:11000:900007102:5:58,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12060:900350160:2:53,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12060:900350127:2:52,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12060:900350124:1:50,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12060:900350125:1:50,0.0,2026-09-11T00:14:13.836680+02:00
305202074,de:12073:900340004:3:52,0.0,2026-09-11T00:14:13.836680+02:00
304220589,de:12065:900200005::1,0.0,2026-09-11T00:14:13.836680+02:00
304220589,de:12065:900203002::1,0.0,2026-09-11T00:14:13.836680+02:00
304220589,de:12065:900200017::1,0.0,2026-09-11T00:14:13.836680+02:00
304220589,de:12065:900203323::1,0.0,2026-09-11T00:14:13.836680+02:00
304220589,de:12065:900203324::1,0.0,2026-09-11T00:14:13.836680+02:00
304220589,de:12065:900203341::1,0.0,2026-09-11T00:14:13.836680+02:00
304220589,de:12065:900203325::1,0.0,2026-09-11T00:14:13.836680+02:00
304220589,de:12065:900204049::1,0.0,2026-09-11T00:14:13.836680+02:00
304220589,de:12065:900203668::1,0.0,2026-09-11T00:14:13.836680+02:00
304220589,de:12065:900203661::1,0.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900110728::2,0.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900110032::2,0.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900110026::02,1.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900110027::01,1.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900110021::1,1.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900110522::1,1.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900110520::1,1.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900110019::3,1.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900100040::1,1.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900110022::1,1.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900100031::2,1.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900100515::5,1.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900100045::4,0.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900100539::1,0.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900100526::1,0.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900100013::6,0.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900100527::2,0.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900100528::2,0.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900100535::1,0.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900100020::3,0.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900005208::2,0.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900005206::2,0.0,2026-09-11T00:14:13.836680+02:00
304761387,de:11000:900005150::2,0.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180018::3,0.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180527::2,0.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180019::3,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180528::1,0.5,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180020::1,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180546::1,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180531::2,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180532::2,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180536::2,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180009::4,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180001::5,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180010::1,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180507::1,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180011::2,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180508::2,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900180509::2,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900175501::2,0.5,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900175502::2,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900175008::1,1.0,2026-09-11T00:14:13.836680+02:00
304772087,de:11000:900175009::2,1.0,2026-09-11T00:14:13.836680+02:00
